;name;year;s;sdate;e;edate;dur
589;Уэлен;2011.0;2011-12-27 00:00:00;361.0;2011-12-27 00:00:00;361.0;0.0
590;Уэлен;2012.0;2012-12-31 00:00:00;366.0;2012-12-31 00:00:00;366.0;0.0
591;Уэлен;2013.0;-99;-99.0;-99;-99.0;-99.0
592;Уэлен;2014.0;-99;-99.0;-99;-99.0;-99.0
593;Уэлен;2015.0;2015-06-23 00:00:00;174.0;2015-09-22 00:00:00;265.0;91.0
594;Уэлен;2016.0;2016-09-20 00:00:00;264.0;2016-09-20 00:00:00;264.0;0.0
595;Уэлен;2017.0;-99;-99.0;-99;-99.0;-99.0
596;Уэлен;2018.0;2018-09-04 00:00:00;247.0;2018-10-09 00:00:00;282.0;35.0
597;Уэлен;2019.0;2019-06-04 00:00:00;155.0;2019-09-17 00:00:00;260.0;105.0
598;Уэлен;2020.0;2020-05-26 00:00:00;147.0;2020-10-06 00:00:00;280.0;133.0
599;Уэлен;2021.0;-99;-99.0;-99;-99.0;-99.0
